text,label,sentiment
established arrangement single men quartered forward area single woman married couple family quartered aft,metallurgy,0.0
addition ship provided open berth sleeping arrangement white star line vessel provided third class passenger private small comfortable cabin capable accommodating two four six eight ten passenger third class accommodation also included dining room well public gathering area including adequate open deck space aboard titanic comprised poop deck stern forward aft well deck large open space deck could used social hall,metallurgy,0.8779
supplemented addition smoking room men general room deck woman could use reading writing,metallurgy,0.0
although glamorous design space seen upper class accommodation still far average period,metallurgy,0.5106
leisure facility provided three class pas time,metallurgy,0.0
well making use indoor amenity library smoking room gymnasium also customary passenger socialise open deck promenading relaxing hired deck chair wooden bench,metallurgy,0.6486
passenger list published sailing inform public member great good board uncommon ambitious mother use list identify rich bachelor could introduce marriageable daughter voyage one titanic distinctive feature first class staircase known grand staircase grand stairway,metallurgy,0.9623
built solid english oak sweeping curve staircase descended seven deck ship boat deck deck terminating simplified single flight deck,metallurgy,0.1531
capped dome wrought iron glass admitted natural light stairwell,metallurgy,0.4404
landing staircase gave access ornate entrance hall panelled william mary style lit ormolu crystal light fixture uppermost landing large carved wooden panel containing clock figure honour glory crowning time flanking clock face,metallurgy,0.802
grand staircase destroyed sinking void ship modern explorer used access lower deck,metallurgy,-0.34
filming james cameron titanic 1997 replica grand staircase ripped foundation force inrushing water set,metallurgy,0.4588
although titanic primarily passenger liner also carried substantial amount cargo,metallurgy,0.2023
designation royal mail ship rms indicated carried mail contract royal mail also united state post office department,metallurgy,0.4215
storage letter parcel specie bullion coin valuable 26 800 cubic foot 760 m3 space hold allocated,metallurgy,0.4767
sea post office deck manned five postal clerk three american two briton worked 13 hour day seven day week sorting 60 000 item daily ship passenger brought huge amount baggage another 19 455 cubic foot 550 m3 taken first second class baggage,metallurgy,0.3182
addition considerable quantity regular cargo ranging furniture foodstuff 1912 renault type ce coupe de ville motor car,metallurgy,0.0
despite later myth cargo titanic maiden voyage fairly mundane gold exotic mineral diamond one famous item lost shipwreck jewelled copy rubaiyat omar khayyam valued 405 42 700 today,metallurgy,0.4588
according claim compensation filed commissioner gilchrist following conclusion senate inquiry single highly valued item luggage cargo large neoclassical oil painting entitled la circassienne au bain french artist merry joseph blondel,metallurgy,0.8313
painting owner first class passenger mauritz kan bj rnstr steffansson filed claim 100 000 million equivalent 2014 compensation loss artwork titanic equipped eight electric crane four electric winch three steam winch lift cargo baggage hold,metallurgy,-0.3182
like olympic titanic carried total 20 lifeboat 14 standard wooden harland wolff lifeboat capacity 65 people four engelhardt collapsible wooden bottom collapsible canvas side lifeboat identified capacity 47 people,metallurgy,0.3612
addition two emergency cutter capacity 40 people,metallurgy,-0.3818
olympic carried least two collapsible boat either side number one funnel,metallurgy,0.1027
lifeboat stowed securely boat deck except collapsible lifeboat connected davit rope,metallurgy,0.34
starboard side odd numbered 15 bow stern port side even numbered 16 bow stern cutter kept swung hanging davit ready immediate use collapsible lifeboat stowed boat deck connected davit immediately inboard boat respectively,metallurgy,0.3818
stored roof officer quarter either side number funnel,metallurgy,0.1027
davit lower weight would make difficult launch hand,metallurgy,-0.128
boat carried among thing food water blanket spare life belt,metallurgy,0.0
lifeline rope boat side enabled save additional people water necessary,metallurgy,0.4939
titanic 16 set davit able handle four lifeboat carlisle planned,metallurgy,0.0
gave titanic ability carry 64 wooden lifeboat would enough 000 people considerably actual capacity,metallurgy,0.3182
however white star line decided 16 wooden lifeboat four collapsibles would carried could accommodate 178 people one third titanic total capacity,metallurgy,0.0
time board trade regulation required british vessel 10 000 ton carry 16 lifeboat capacity 990 occupant therefore white star line actually provided lifeboat accommodation legally required,metallurgy,0.1027
time lifeboat intended ferry survivor sinking ship rescuing ship keep afloat whole population power shore,metallurgy,0.3612
sheer size titanic sister ship posed major engineering challenge harland wolff shipbuilder ever attempted construct vessel size,metallurgy,0.0772
ship constructed queen island known titanic quarter belfast harbour,metallurgy,0.0
harland wolff demolish three existing slipway build two new one largest ever constructed time accommodate ship,metallurgy,0.0
construction facilitated enormous gantry built sir william arrol co scottish firm responsible building forth bridge london tower bridge,metallurgy,0.3182
arrol gantry stood 228 foot 69 high 270 foot 82 wide 840 foot 260 long weighed 000 ton,metallurgy,0.0
accommodated number mobile crane,metallurgy,0.0772
separate floating crane capable lifting 200 ton brought germany construction olympic titanic took place virtually parallel olympic keel laid first 16 december 1908 titanic 31 march 1909,metallurgy,0.3818
ship took 26 month build followed much construction process,metallurgy,0.0
designed essentially enormous floating box girder keel acting backbone frame hull forming rib,metallurgy,0.0
base ship double bottom foot inch 60 deep supported 300 frame 24 inch 61 cm 36 inch 91 cm apart measuring 66 foot 20 long,metallurgy,0.3182
terminated bridge deck deck covered steel plate formed outer skin ship 000 hull plate single piece rolled steel plate mostly foot wide 30 foot long weighing ton,metallurgy,0.0
thickness varied inch cm inch cm,metallurgy,0.0
plate laid clinkered overlapping fashion keel bilge,metallurgy,0.0
point laid fashion strake plating applied band strake gap covered strake overlapping edge,metallurgy,0.0
commercial oxy fuel electric arc welding method ubiquitous fabrication today still infancy like iron steel structure era hull held together three million iron steel rivet weighed 200 ton,metallurgy,0.3612
fitted using hydraulic machine hammered hand,metallurgy,0.4939
1990s material scientist concluded steel plate used ship subject especially brittle cold brittleness exacerbated impact damage hastened sinking,metallurgy,-0.4939
believed standard time steel plate quality good faulty inferior would used shipbuilding purpose later decade owing advance steelmaking,metallurgy,-0.2732
